Card  47: 40 19  7 69 68 78 63 76 21 74 | 79 87 45 42 60 77 40 26 99 55 81  5 50 20 32 57 82 90 98 83 33 75 97 31 73
Card  48: 38 52 34 25  1 61 71 82 27 58 | 34 12  4 23 27 92  1 25 58 84 90 94 38 82 18  9 66 52 26 81 40 71 69 28 61
Card  49: 96 89 21 24 10 33 69 25 79 12 | 84 54 41 56 59 79 76 74  1 28 85 95 82 40 64 45 15 30 87 91 71 22 58 33 63
Card  50: 24 14 10 96 94 45 48 77  5 73 | 10 24 84 94 70 26 83 78 75 96 48 47 63 14 68 90 60 27 28 79 69 55 45 15 73
Card  51: 81 19 42 56 58 88  6 80 75 25 | 36 15 32 61  3 92  8  9 89 96 87 73  1 60 74 98 70 55 37 62 86 48 76 94 47
Card  52:  3 57 14 52 69 13  2 82 35 36 | 23 58 33 46 69 41  7 82 30 47 67 57 19 49 50 14 72 13 38 42 94  2 36 45  8
Card  53: 70 24 88 94 11 91  8 61 29  2 | 77 11 49 96 82 21 16 35 45  1 85 72 98 33 91 29 47 17 97 31  3 94 63 19 90
Card  54: 12 67 94 18  8 86 84 38 77 98 | 79 64 51 84 18 73 57 99 67 36 71 61 30 77 69  5 86 60 65 94 38 46 25 98 34
Card  55:  7 58  8 59 13 67 54 34 81 46 | 52  1 26 51 71 94 98 18 20  2 19 29 72 12 83 14 57 11 96 32 43 88 85 93  6
Card  56: 74 86 42 76 12 26 49 73 62 19 | 47 60 89  3 12 98 23 65 63 53 61 40 22 70 93  2 76 15 26 95 85 77 30 71  1
Card  57: 50 14 66 88 89 21 57 47 98 32 | 22 53 34 87 91 84 54 69 42 79 19 39 74 65 89 38 71 52 98 24 56 67 73 51 64
Card  58: 94 12 81 42 84 85 37 30 93  4 | 15 43 71 48 79 95 94  5 23 30 29 54 44 34 77 75 93  1 53 62 96 25 12 70 87
Card  59: 37 60 52 85 77 10 44 84 50 57 | 73 78 72 97 70 59 31  7 65 79 28 86 91 95 14 20 77 41  9 67 98 38 32 63 80
Card  60:  2 96 46 30 37 67 35 65 97 14 | 89 83 87 35 12 63 76  9  3 25 19 71 10 33 38 48 29 67 50 56 26 23 24 93  6
Card  61: 36 88 25  8 78 58 18 77 11 68 | 30 64 98 56 73 16 87 66 54 81 27 38 43 83 72 15 21 95 71  8 42 97 65 37 84
Card  62: 50 29 64 42 71 95 78 48  3 40 | 46 15 33 17 73 10  7 24 91 94 34 69 99 36 49 58 43  6  8 83 53 70 60 44 47
Card  63: 16 95 72 65 91 86 81 31 28 60 | 14  3 53 47 48 29 64 19 22 82 66  5 69 37 92 42 18 43 49 73 44 27 99 11 35
Card  64: 33 34 10 41 50 73 69 28 82 49 | 11  9 34 78 73 70  5 75 30 13 36 33 19 69 47 41 28 82 49 10 48 72 50 21  2
Card  65: 31 78 16  5 43 79 41 58 65 23 | 94  5  6 81 28 82 67  1 65 23 91 25 78 53 58 79 43 41 12 47 55 33 31 83 98
Card  66: 76 16 15 14 72 79 57  8 26 68 | 86 42 51 71 36 73 22 55 63  3 17 41 66 93  8 26 60 68 49 70 76 15 67 40 16
Card  67: 12 43 36  8 27 29 82 11 52  2 | 44 93 26 55 89 83 84 99 62 98 17 53 76 37 23 80 58 69 31 34 15 86 64 41 60
Card  68: 52 91 60 74 57 31  2 94 16 98 | 31 80 78 66 45 91 94 60 87 43 71 22  9 20 96 16 48 18 40 99 74 90 14 58 98
Card  69: 58 42 63 21 36 46 93 75 38 17 | 69 67 66 93 64 30  4 14 77 78 36 90 18  6 53 97  8 20 59 31 92 96 54 37 49
Card  70: 81 58 36 22 84 76 18 63 94  5 | 62 29 84 48 69 18 11 82 32 15 63 72  1 52 88 16 66  7 74 70 10 46 45 54 83
Card  71:  9 92 75 47 72 95 62 28 22 60 | 72 54 75 44  9 79 56 47 76 46 27 31 62 80 68 48 12 87  8 89 39 95 51 60 92
Card  72: 17 18 97 98  5 77  1 27 21 92 | 29 91 96 87  7  4 27 33 20 39 61 50 65 88 71 77 49 92 11  5 94 76 31 43 30
Card  73: 89 59 60 62 74 28 15 31 13 38 | 99 26 16 52 28 98 68 53 23 64 27 74 80 11 18 22 62 54 95 24 32 97 43 94 87
Card  74: 98 54  9 31 89 83 51 34 48 88 | 42 89 83 39 50 97 47 80 54 75 14 73 53 77 81 33 95 16 52 12 71 24 23 32 21
Card  75: 24 64 34 75 55 60 68 26 45 22 | 65 20 69 44 83 42 17 95 97 28 82 30  3  6 34 35 58 86 75 76  5 80 91 90 40
Card  76: 86 70 51 79 29 53 98 26 89 59 |  3 20 28 25 13  5 57 87 26 15 99 60 68 76 41 69 80 77 23 45  2 82 79 49  6
Card  77: 57 84 40 61 41  9 90 37 38 94 | 12 20 95 50 98 87  8 17 46 25 48  9  7 78 43 70  2 56 84 99 28  3 54 45 42
Card  78: 94  2 91 42 35 36 68  8 61 37 | 20 75 39 93 69 85  2 46 21 13 83 81 79 97 70 51 86 64 60  5 32 44 57 52 28
Card  79: 51 27 71 56  6  7  1  3 74 75 | 83 97 79 78 53 90 37 89  4 96 62 31 76 10 92 46 24 47 20 11 32 82 80 64 88
Card  80: 29 27 74 37  7 83  4 13 47 45 | 88 27 86 13  1 96 37 10 29  4 35 32  6 84  7 91 58 52 83 98 74 79 85 45 47
Card  81: 89 40 36 96 57 82 45 92  3 60 |  5 96 40 30 21 45  6 90 77 60 59 75 57 47  3 36 82 92 84 38 89 15 72 39 32
Card  82: 70  5 31 62 23 22 46  2 74  4 | 46  2 15 98 62 44  4 22 80 70 23  3 74 60 38 31 94 88 65 79  5 34 14 33 77
Card  83: 99 84 10 98 92 62 70 35 71 21 | 21 92 31  8 32  4 20 35 10 26 79 83 30  2 70 41 84 65 17 62 99 12 23 98 71
Card  84: 55 72  7 73 77 37 31 79 36 69 |  7 45 77 12 80  2 47 41  3 37 86 67 48 79 55 46 40 58 96 50  8 31 57 72 69
Card  85: 51 64 50 28 40 36 30 32 14 15 | 98 62 75 15 70 36 66 48 43 60 40 28 30 14 17 50 51  4 93 23 33 56 32 64 11
Card  86: 71 25 93 44 49 36  8 81 27 21 | 99 81 49 67 39  8 27 21 93 86 57 34 54 30 60 15 84 25 56 89 51 75 66 91 69
Card  87: 47 21 67 31 70 33 43 48 55 71 | 21 13 86 52 93 81 60 73 70 74 48 41 43  3 67 46 64  4 22 33 80 44 51 47 91
Card  88: 55 12 46 23 49 59 76 70 66 34 |  2 20 82 23 59 64 96 46 53 50  9 98 19 70 27 12 78 34 21 66 87 79 55 76 81
Card  89: 33 68 78 59 34 50 69 32 38 77 | 16 90 68  4 79 67 94 12 40 10 51  6 24 36 30 60 76 19 33 87 21 38  5 96 31
Card  90: 90 10 58 11 36 84 66 15 32 55 | 47 61 90 37 60 23 84  7 11 96 57 35  5 65 55 48 15 32 71 67 89 79 73 36 58
Card  91: 50 90 96 33 20 71 28 37 79 26 |  7  1 61 31 34 24 99 36 30 63  6 32  2 15 92  9 69  3 84 22 14 49 12 67 65
Card  92: 42 56 74 93 18 62 64 85 76 37 | 44 70 99 40 14 59 22 92 35  7 58 66 96 30 80 18 83 95 49 27  1 32 88 93 48
Card  93: 20 31 24 33 44 69 63 88 58 96 | 27 60 17 22 73 96 35 52 66 13 37 93 21 75 32 83  4 24 85  5 46 42 29 58 16
Card  94:  9 68  8  2 12 96 55 51 17 71 | 93 68 35  2 80 23 76 69 47 40 13  3 70 22 49 31 34 73 87 28 32 12 51 77 48
Card  95: 89 97 54 86 26 76 36 32 31 50 | 86 70 61 64 79 56 23 83 62 11 77 36 92 96 38 87 47 55 98 68 37 28 76 82 51
Card  96: 60 18 86 17 38 47 30 61 14 46 |  7 11 66 20 46 61 29 73 98 69 83 89 70 39 51 18 88 75 72 38 74 92 49 14 22
Card  97: 89 43 39 76 94  1 10 75 14 37 | 96 49 56 87 37 50 97 68 27 71 51 24 45  2 42 17 91  8 90 26  7 18 84 21 64
Card  98:  5 91 85 67 27 32 66 97 40 76 | 43 20 50 92 59 86 52 17 14 75 18 21 44 80 35 61 91 64 36 45 73 34  7 98 60
Card  99: 25 45  1 82 43 93 30 73 26 38 | 74 34 41 76 94 60 14 73 16 55 86 49  2 44 62 96 42 17 10 63 35 95 81 26 18
Card 100: 76 54 83 34 35 77 80 66 58 32 | 29 21 82 19 16 92 12 87 68 35 39 69 42 23 52 88 45 57 41 56 38 71  3 98 47
Card 101: 36 66 81 51 70 28 63 85 57 32 | 77 59 13 48 17 27 96  3 39 89  1 10 62 18 80 65 33 95 73 97 94 34 86 92 24
Card 102: 47 63 44 41 16 10 26 80 24 54 | 92  7 10 39 96 55 52 70 30 33 79 43 36 16 64 50 48 91 62 40 84 77 86 57 69
Card 103: 70 79 59 80 98 14 21 77 65  9 | 20 91  8 97  2 41 11 65 30 90 45 82  3 43 39 71 13 36 87 95 57 10  1 23 27
Card 104: 99 43 69 80 42 68 95 30 46 91 |  9 87 62 10 48 17 28 45 23 18  1 44 37 50 88 33 21 40 70 92 12 19 72  7 24
Card 105: 30 98 37 46 69 28 20 87  5 96 | 92 71  2 63 15 49 51 26 82 62 75 38 79 53  3 32 55 41 81 90 44 61 22 31 28
Card 106: 54 92 73 46 32 53 23 20 99 63 | 95 28 19 55 84 67  2 49 38 78  1 39 62 61 10 54 96 58  5 64 21 93 37 13 97
Card 107: 40 77 62 63 41 86 85 43 25 33 | 50 43 70 30 40 69 85 96 98 18 68 64 16 41 62 57 33 25 93 17 63 77 86 66 94
Card 108: 79 15 35 96 83 26 86 34 54 48 | 40 78 54 34 35 38 10 79 47 48 24 66 15 88 13 81 83 96 86 29 36 99 26 31 68
Card 109:  5 69  8 35 87 89 70 94 77 90 | 90 99 97 54 22 82 24 30 48 34 89  9 39 87  8 14 88 51 68 66 40 84 35  5 93
Card 110: 89 69 47 86 67 49 50 34 83 35 | 35 92 61  1 24 44  7 76 98 49 63 83 84 95 80 96 30 43  4 94 99 90 34 87 50
Card 111: 46 48 20 27 68 54 57 81 12 43 | 35 27 91 22 20  7 97 81 30 76 41 60 62 28 72 96 10 89 32 16 79 57 67 46 48
Card 112: 39 57 94 40 13 21 88 92  8 64 | 44 55 52 33 90 41 30 28 26 91  8 89 48 10 83 42  4 78 46 73 54 79 58 34 77
Card 113: 29 36  9 46 51 84 21 13 45 50 | 91 57 36 51 46 29 21 45 50 20  8  3 93 65 16 95 52 15  4 59 98 72 97 25 75
Card 114: 64 99  3 36 87 46 11 98  2 14 | 43 93  8 17 33 26 13 64 16 37  2 42  5 75 78 82 65 74 57 19 30 80 67 52 71
Card 115: 85 49 62 11 63 77 19 57 98 78 | 88 50 78 14 44 99 91 69 37 66  2 47 32 85 77 98 34 57 93 53 80 10 71 33 38
Card 116: 69 93 99 95 33 89 26 91 56  4 | 33 86 35 89 99 81 58  4 78 95 41 90 39 64 50 71 28  3 47 51 34 97 76 70 54
Card 117: 41 34  8 24 13 87 58 15 73 22 | 41 47 67  4  2 18 87 20 22 12 50 77 90 15 39 79 80 28 32 66 78 48 98 37 29
Card 118: 62 32 16  9 19  2 21 59 61 83 | 36 10 41 13 45  1 52  6 99 56 26 70 73 47 50 87 63 89 31  9 43 76 33 49 25
Card 119: 78 55 68 49 54 98 75 36 41 11 | 67 69 87  3 99 96 76 93 98 65 51 73 80 35  1 53 52 31  5  2 13 17 82 48 62
Card 120: 17  5 24 88 89  6 38 60 23 16 | 90 41 49 32 50 96 73 86 76 40 26 77 12 95 55 31 62 59 22 14 79 28 53  2 82
Card 121:  8 50 67 74 78 44 24 11 45 83 | 85  3 99 17 58 13 56 77 41 70 97 39 33 18  9 64 82 27 14 10 89 46 79 16 95
Card 122: 44 25 46 67 87 23 20  7 83 41 | 76 55 80 70 16 69  7 97 56 25 47 12 41 13 90 58 23 83 88 87 46 81 44 20 67
Card 123: 65 80 57 31 93 94 35 97 27 13 | 41 13  4 46 84 94 27 31 52 16 37 99 57 97 45 65 29 89 25 93  9 35 14  6 80
Card 124: 78 32 90 44 34 19 52 85  1 64 |  4 17 16  1 79 80 85 78 23 52 19 73 90 70 95 37 74 60 76 24 10 99 27 44 47
Card 125:  4 98 94 53 18 56 90 16 49 21 |  1 31 70 51 78 57 91  5 79 32 93 43 74 98 80 33 68 30 10 65 94  9 16 47  6
Card 126: 82 50 99 63 32 55 61 79 43 23 | 80 23 82 21 32 76 93 35 99  4 94 42 13 69 24 92 53 88 51  2 34 91 70 18 83
Card 127: 50 96 38 83 65 21 75 67 71 69 | 39 38 83 54 71 69 35 96 43 32 21 22 57 72 65  9 80 50 23 29 30 62 49 97 79
Card 128:  4 27 28  3  2 54 14 81 72 37 | 34 83 54 57  3 14 72 13 82 65 51 30  1 27 97 36  4 92 67 10 37 50  7 28 90
Card 129: 50 72 35 29 15  8 88 74 66 12 | 90 54 47 75 37 99 26 36 60 80 31 38 10 45 91  4 41 24 19 34 40 39 61 17 69
Card 130: 59 72 30  1  5 41 39 89 50 96 | 36 40 41 94 42 26 39 86  3 77 30 68 96 51 54 89 50 53  1 72 64 84  5 38 73
Card 131: 21 25 84 29 56 46 54 48 13 44 | 44 67 71 28 59 10 60 15 26 98  4 66 54 65 48 46 40 90 81 80 38 53 61 62 72
Card 132: 60 44 30 70 84 66 88 55 32 15 | 15 92 91 67 41 97 66 63 47 84 57  5 94 44 70 86 20 69 24 98 27 55 49 13 30
Card 133: 22 68 81 44 90 28 31 70 93 33 |  2 54  7 93 21 34 56 36 33 70 27 32 18 97 31 90 44 28 22 64 10 82 89 73  6
Card 134: 43 93 16 41 48  7 55  1 70  4 | 83 30 21  6 78 82 67 24 94 52 95 87 50 98 48 33 37 86 88 81 20 54 80 97 71
Card 135: 71 86 24 58 16 46 63 17 55 47 | 89 18 92 64 91 73 33 32 83 77 45 54 97 29 50 88 93 47 74 86 81 35 17 94 51
Card 136: 57 25 67 64 72 29 33 56 84 30 | 61 50 77 96 67 57 63 42 69 80 33 86 72 26  6 29 38 92 25 66 15 56 49 27 75
Card 137: 64 43 92 88 35 38 10 42 97 40 |  3 87 66 77 80 25 55 73 41 14 86 20 70 12 78 91 96 19 84 93 31 15 75 29 17
Card 138: 43 36 16 54 58 95 77 52 88 14 | 36 64 34 71 41 66 43 87 89  5 12 97 88 96 86 14  4 46 91 58 16 26 74 61 94
Card 139: 45 54 91 84 94 89 22 53 18 62 | 53 85 42 67 35  3 69 20 88 63 45 87 43 83 82 64 25 90 97 54 29 51 91 39 95
Card 140: 87 37 43 72 53 38 84 33 25 96 | 76 63 49 60 92  3 39 85 32 10 16 98 26 90  6 29 69 95  9 68 15 71 31 45 19
Card 141: 28  2 13 27 77 15 39 17 11 58 | 74 93 79 17 94 22 81 41 50 33 84  1  3 16 72 73 87 25 57 36 92 46 82 14 37
Card 142: 32 47 69 39 97 31 50 49  6 61 |  7 72 68 21 19 36  2 84 38 18 56 40 54 24 58 33  9 92 53  4 74 67 99 71 57
Card 143:  3 57 55 78 97 27 92 15 83 30 | 70 98 67 21 56 38 72 91 96  1 71 81 26 89 62 44 49 88 43 80 35 87 41 16 69
Card 144: 99 23 20 36 93 37 89 79 35 42 | 39 97 50 85 95  7  6 83 63 24 78 81 32 59 56 76 75 41 55 28 10 67 73  2 43
Card 145: 13 40 34 79 46 83 47 76 68 29 | 90 66 95 74 13  7 39 83 76 20 15 62 34 79 47 25 29 68 33 46 50 59 52 40 22
Card 146: 17 16 25 80  3  7 84 66 88 63 | 83  5 59 48 65 51 26 21 29 98 44  8  9  4 54 49 78 46 14 85 22 72 34 67 95
Card 147: 81 12 43  8 42 14 96 54 47 52 | 63 80  4 71 70  9 20 81 59 16 14 17 74 36  6 60 79 44 33 51 38 39 35 67 92
Card 148: 69 74 54 36 21 61 33 44 80 43 | 42 66 35 67 13 31 39  2 94 57 63 20 81 49 18 51 52 98 78 23 59 14  4 53 48
Card 149: 36 96 53 65 13 27 45 71 68 33 | 34 71 40 98 87 15 23 39 95 44 38 94 69 79 53 88 56 63 12 92 61 78 49 37 54
Card 150: 83 23 40 11 96 80 90 63 48 74 | 92 80 40 29 55 26 63 57  3 83 15 58 47 88 96 77 81 85 48 51 37 90 11 23 73
Card 151: 67 29  3 38 79 20  8 70 44 53 | 10 20 13 21 70 53 59 92  9 56 79  8  3 78 75 42 38 41 44 80 29 48 47 32  7
Card 152: 72 90 11  9 12 41  6 17 62 64 | 92 40 16  6 69 90 52 71 27 36 13 99 26 19 86 50 47 82 11 98 59 12 10 17 51
Card 153: 58 33 55  4 81 77 73 37  7 31 | 16 42 96 90  3 64 68  1 20 87 69 30 81 43 57 36 17 89 51 58 52 11 85 13 12
Card 154: 50 32 62 53 49 81 86 96 26 88 | 97 88 14  3 50 44 11 31 75 57 10 86 85 49 40 26 53  5 96 62 58 27 93 80 45
Card 155: 39 32 21  4 62  2 85 34 43 63 | 59 87  2 42  4 24 57 61 34 32 21 96 41 85 12 28 49  6 38 95 40 62 93  9 36
Card 156: 22 21 19 70 56 82 37 13 49 24 | 25 65 91 83 31 82 63 84 66  5 30 89 21 87 10 85 19 37 28 94 73 88 42 39 70
Card 157:  9 44 60 12 41 48 50 10 34 29 | 89 92 57 68 61 48 15 50 88 67  1 22 81 10 12 70 53 58 60  6 79 73 44 45 21
Card 158: 67 65 58 45 61 37 43 18 54 64 | 12 34  8 21 35 14 76 93 81 60 30 15 83 95 50 53  1 25 19 20 90 77 75 96 71
Card 159: 41 57  7 20 29 49 60 58 48 97 | 35  6 94 99 66 64 67 56 65 13 69 21 24 71 98 32 89 16 23 55 10 52 45 19 53
Card 160: 81 31 86 67 69 89 71 51 73 14 | 50 21 68 95 85 38 43 72 24 75 63 23 13 44 81 25 40 31 99 88 94 27 79 34  2
Card 161: 13 63 90 73  6 24  5 62 33  4 | 72 74 78 67 58 95 66 50 88 99 97 38 37 65 60 93 29 85  8 86 20 36 39 75 27
Card 162: 28 12 51 55 66 27 10 79 76 40 | 46 67 71 63 47 17  5 91  6 68 86 23 95 84  1 93 29 13 31  3 72 82 21 94 56
Card 163: 79 12 14 39  8 58 97 63 44 40 | 65 85 70 37 10 51 49 61 77 99  9 81 48 94 13 23 66 83  1 56  3 58 62 84 24
Card 164: 77 14 66 16 44 59 21 48 36 26 | 82  1 42 39  9 95 25  8 62 13 52 17  7 10 96 57 35 85  2 33 34 12 37 18 63
Card 165: 34 60 36  4 80 62 37 81 93  6 | 80 97 36  5 27 20 82 58 60 46  6  4 99 47 11 39 59 64 57 62 34  3 93 37 81
Card 166: 10 34 27 79 26 76 87 16 36 77 |  2 74 35 97 72 84 46 23 88 90 22 49 79 42 19 98 95 21 43 31  8 10 70 34 54
Card 167: 38 13 10 92 40 67 16 77 11  1 | 42 90 47 61 60 94 11  5 49 74 13 22 41 27 29 45  2 99  9 16 85 28 81 92 56
Card 168: 97 99 14 29 32 61 38  3 56 18 | 17 16 96 90  2 83 78 84 74 99 43 62 41 97 51  4 85 10 66  9  3 29 13 32 89
Card 169: 35 31  8 74 82 62 21 51 85 76 | 77 48 41 64 35 76 25 40  8 19 51 47 22 39 21 96 82 65 91 62 85 70  5 31 75
Card 170: 36 62 55 59 61  4 87  9 56 20 | 68 35 23 70 24  7 71 22  1 63 44 38  2  3 74 48 39 76 21 57 49 45 19 62 51
Card 171: 69 70 61 23 84 28 90 80  8 65 |  3 57 90 20 83  4  8 61 40 94 60 34 42 46 14 62 36 80 65 84  5 13 55 28 91
Card 172: 27 16 18 14 80 76 61  6 55 82 | 40 24 41  7 95 64 33  9 74 98 32 71 26 77 45 73 53 19 30 61 88 54  6 78 39
Card 173: 73 37 11 46 96 25 86 74 78 87 | 84 25 86 37 74 90 43 79 73 83 70 46 78 12 45 87 14 21 24 64  8 11 44 92 96
Card 174: 64 77 90 88 70 82 73 26 65  3 | 69 64 45 75 82 58 83 23 59  6 50 53 67 86 24 71 49 88 65 98 26 90 73 70 87
Card 175: 99 56 50 46 23 95 34 76  7 25 | 28  4 87 83 13 84 98 39 20 93 71 68 23 69 60 29  6  2 31 65 25 19 72 48 52
Card 176: 52 41 60  2 99 40 90 56 27 12 | 90 62  4 75 61 11 10  9 60 41 27 31 89 50 83  2 63 40 17 26 39  5 43 57  1
Card 177: 17 85 50 18 12 45 52 11 20 40 | 57 87 18 56 55 16 59 11  7 50 97 86 81 52  2 53 27  3 25 95 40 13 61 12 88
Card 178: 89 87 14 11 16 97 21 54 92 53 | 19 55 66 61 54 15 44  7 13 70 40 78 22 98 75 96 95 41 91 93 38 92  8 11 80
Card 179: 80 37 88 81 85 20 56 87 78 19 | 86 56 26 25  4 52 66 51 64 23 71 54 41 34 80 93 99 37 97 79 45  8 81 15 22
